product_id,category,price,rating,review_count,brand,features
PROD_000020,Electronics,743.1058670594065,1.3671585393502852,6632,BrandC,"[0.710426016131289, 0.2776095866815711, 0.1668882605475458, 0.6351521870376825, 0.2839177565732467, 0.36590924394736046, 0.05290500620255323, 0.4862520403327846, 0.49735244904023024, 0.0747370379322827]"
PROD_000021,Clothing,847.7344210197331,4.877478392630344,2296,BrandE,"[0.9133231660214098, 0.8327466574205711, 0.8337005837050746, 0.7669272288670094, 0.3461162331794577, 0.693816266413805, 0.816959229060394, 0.30238792282991656, 0.1757237353478006, 0.7774274309210898]"
PROD_000022,Sports,158.3681704210388,4.302932644713335,4956,BrandE,"[0.8093127509270133, 0.5128644108700077, 0.688075307798762, 0.9883320661026025, 0.08602468746775105, 0.19139400480669055, 0.4477453437017199, 0.17612337483897433, 0.08325999714113308, 0.17407181061885924]"
PROD_000023,Books,852.5111418775144,3.853322893535586,2343,BrandB,"[0.3848520146808878, 0.22014925710203115, 0.7772963020204313, 0.38617661050363694, 0.7956231782690629, 0.19004516994162002, 0.7350658486682471, 0.2497243819385988, 0.9548558820626969, 0.962997017616866]"
PROD_000024,Home,431.6415995171264,4.64434026315786,3312,BrandA,"[0.6277019310747549, 0.9232012508947172, 0.3666680886744744, 0.11981139742887903, 0.042329657563080825, 0.3261708628781125, 0.5476073105244569, 0.2965132985030623, 0.43915820646313386, 0.2807475099179555]"
PROD_000025,Home,415.7939798453541,4.011648697878931,5229,BrandB,"[0.6824343896401243, 0.4815424348396923, 0.007360299250576241, 0.8587143874523906, 0.6803274561777163, 0.276485761822333, 0.23169830883996745, 0.2699126562040398, 0.14281101037130983, 0.30212688006663546]"
PROD_000026,Electronics,499.73617646328915,1.4999900802167043,5901,BrandD,"[0.900510734434679, 0.062372024465559006, 0.44061520981440583, 0.03755055887234737, 0.8163317050613105, 0.39403605622331905, 0.4233408894855153, 0.3472219423555598, 0.6782435960225488, 0.928386290996669]"
PROD_000027,Electronics,679.8652320049878,2.6706727780888295,6233,BrandB,"[0.3747456040404338, 0.6009104414782116, 0.7159459990400918, 0.6609234602863857, 0.5161521317571924, 0.20049195700061673, 0.7955059719046204, 0.7804796236721224, 0.13430900680338131, 0.4703894276270616]"
PROD_000028,Home,57.14842754579188,3.917050326174851,6739,BrandC,"[0.45411339533739603, 0.5240001594431025, 0.03724325624200853, 0.9718091389963937, 0.13034338502452036, 0.432336858227497, 0.917278816764899, 0.42967027415065484, 0.7523108346010752, 0.91430665382048]"
PROD_000029,Clothing,783.153868719378,2.7990112364906476,8895,BrandE,"[0.4706961884312897, 0.8561465188780158, 0.9878707924752768, 0.08507611665475301, 0.40005097665207, 0.6645565613439983, 0.8039418619078423, 0.3213121299138356, 0.6039993336174452, 0.60431240652984]"
PROD_000030,Home,32.77371628467604,3.3452166072803364,9951,BrandB,"[0.28327107471574076, 0.2933053058192876, 0.34937981125465734, 0.9598349506726259, 0.6734892176841315, 0.2675840734865873, 0.8302110652561894, 0.6020327876987734, 0.08161824941451357, 0.3657231941870348]"
PROD_000031,Books,795.2299995604004,4.901939098004619,6660,BrandB,"[0.10340572448572027, 0.6350371869725473, 0.20302564458347494, 0.6363300466748706, 0.8761876513257015, 0.9412436979196532, 0.05274524304792094, 0.37895223467141614, 0.347390107314957, 0.7630674892699923]"
PROD_000032,Home,807.2027540324367,1.8816711151505827,2952,BrandD,"[0.9816568597289701, 0.7427772008447533, 0.11436757355597482, 0.743263086044705, 0.0560940508842539, 0.03672442577570589, 0.25125896831229066, 0.7592570663271158, 0.02073849386150206, 0.40619496860430204]"
PROD_000033,Electronics,340.33613590369976,4.684796997721523,7584,BrandD,"[0.8029567402869638, 0.3155749519179071, 0.82908699139402, 0.7586496458777434, 0.1494918686255612, 0.4942729982866426, 0.49583681202209196, 0.7248918158872546, 0.05037088775613863, 0.10061659839881998]"
PROD_000034,Sports,972.8943551352626,1.9631962067971345,6676,BrandB,"[0.8012849276104891, 0.6677780676123232, 0.9515054675565631, 0.5708743784228228, 0.5064790581862372, 0.4177046952082778, 0.9087909532136389, 0.181138950524392, 0.004147289420957878, 0.22127314616327642]"
PROD_000035,Sports,33.524307016394744,1.616641393979258,2076,BrandE,"[0.7860427944519286, 0.7190605427359977, 0.345259980346478, 0.6479820715910658, 0.47074533414355, 0.551644928487369, 0.19909104697134428, 0.5516919445312642, 0.3815280005514483, 0.6580754139457681]"
PROD_000036,Clothing,878.7646338520162,3.7692674000606208,6207,BrandD,"[0.41948142487520523, 0.16756697307454183, 0.005631487987540873, 0.6470940839679766, 0.709114754307243, 0.40019972601053044, 0.30025953706387465, 0.5513145446546056, 0.8618476198640315, 0.32025047861720257]"
PROD_000037,Sports,970.689319492814,4.474549542009873,1534,BrandB,"[0.6003293974326277, 0.9605747042354135, 0.6297319284268597, 0.023732485436005035, 0.888720516535841, 0.04582468925689043, 0.409202254571404, 0.5391736398906124, 0.414832317003367, 0.1488770249480934]"
PROD_000038,Home,458.4477024868841,1.2303860780411275,4722,BrandA,"[0.8085703333926286, 0.9137079529859973, 0.04568674854611088, 0.5706142403015324, 0.007983515854337875, 0.13563464448504114, 0.9530860688234277, 0.8706396934544106, 0.04252644237100667, 0.9625343297207973]"
PROD_000039,Home,360.16548176231805,2.8741423365266,6296,BrandB,"[0.35801088492426314, 0.6008143358654316, 0.5958270000725661, 0.9067665945420147, 0.00474803561021675, 0.07387830439582432, 0.19712601369368477, 0.3366697332095371, 0.798872092865889, 0.6349538760061079]"
PROD_000040,Clothing,278.01995548875107,1.2222395466260063,8188,BrandC,"[0.25716629893631227, 0.27458204317098145, 0.6127149234641851, 0.04459673004001952, 0.07293388314646732, 0.3401165405599339, 0.13178041058695467, 0.49263117173760607, 0.833656285787042, 0.25010058983429395]"
PROD_000041,Books,493.4159860241099,1.4835236748893568,9077,BrandE,"[0.24975155263720616, 0.6801705537273507, 0.5517957729011467, 0.6958508585809927, 0.2605730886378872, 0.1316991801565629, 0.9996695666767477, 0.44746194300153963, 0.6142897170423547, 0.3387652289457904]"
PROD_000042,Electronics,747.3470645922497,2.865981017074675,9510,BrandD,"[0.4987191714575896, 0.3225723936904521, 0.8818849573813715, 0.47123437464031526, 0.2794273705523943, 0.551428868836486, 0.842743156015028, 0.914867332281885, 0.6928139741425503, 0.8468595155561441]"
PROD_000043,Sports,814.9668717114113,3.10841421332932,5486,BrandD,"[0.5295063522085064, 0.11414442224706789, 0.5364723185366629, 0.514567737237984, 0.6851284498133847, 0.5981227927445041, 0.6770112624629387, 0.838468528959556, 0.7243729309311883, 0.5310945312570606]"
PROD_000044,Books,752.4479028720605,1.9254758602958444,9379,BrandC,"[0.603294793448893, 0.8701086215923004, 0.6085262945745356, 0.4454218202458825, 0.7186904248328011, 0.18272812680118367, 0.8795216453985377, 0.5841797190660774, 0.23586782398174289, 0.35611263752779176]"
PROD_000045,Home,792.1159245846978,4.029269613868177,8477,BrandE,"[0.40045670092411667, 0.7092017029636416, 0.02417671339571148, 0.0645214922268057, 0.3062916252445581, 0.8844605959246589, 0.6591356034236945, 0.3770843813944087, 0.58031443582312, 0.06910713463191098]"
PROD_000046,Clothing,710.4211604410954,2.0885748718088473,7013,BrandD,"[0.7134505199270984, 0.32328205133108867, 0.012827031885313644, 0.7072379271642559, 0.5804256786590365, 0.38510360879788286, 0.9072444018288649, 0.8037957201666774, 0.0446440938657745, 0.4023701195180768]"
PROD_000047,Books,13.112479897201931,4.979863189178968,376,BrandE,"[0.5056902673399317, 0.511586886562721, 0.7351760876428367, 0.9791697254850694, 0.7383652616996449, 0.0491728317519835, 0.34676597554230393, 0.3679411296597891, 0.8592557170734035, 0.8152581281124253]"
PROD_000048,Books,717.7842030743757,2.583255120246441,3170,BrandB,"[0.40005916795637475, 0.3985527735910023, 0.2663746156839131, 0.785129864461727, 0.47283250309741187, 0.3916562024421285, 0.9330218474480935, 0.9697511738914881, 0.8114023323814217, 0.9973135828316193]"
PROD_000049,Home,23.808137606562745,1.6389277911739106,7887,BrandB,"[0.8985318060513395, 0.43326826498631066, 0.32730779891597106, 0.6719750705428724, 0.8058714896809511, 0.9597692413876743, 0.1869327610578, 0.8548432807757406, 0.46135570864806597, 0.568260957740852]"
PROD_000050,Home,228.88721468071105,2.356116371927791,8183,BrandE,"[0.4844532194373873, 0.9268647158237399, 0.6501883848860261, 0.47500474119234426, 0.0070467356787088375, 0.9259512236890717, 0.4830378997018816, 0.6527967488050554, 0.4157262873788089, 0.2820005984875599]"
PROD_000051,Sports,528.8497861575174,2.75181335091102,3050,BrandD,"[0.2023647479357703, 0.8022852338147906, 0.8757800071686307, 0.01139892484170546, 0.4060646527322752, 0.4571556221583688, 0.8888206307734134, 0.046052249606981066, 0.37014643098757694, 0.696044010167127]"
PROD_000052,Electronics,401.70135925851594,1.5118379931878465,9937,BrandE,"[0.5860932712972184, 0.5003246785395814, 0.7969327776252773, 0.5676580688701749, 0.4847056441649823, 0.7602866112606873, 0.7843487081487214, 0.9186834734529109, 0.1538216675406554, 0.9694104990047578]"
PROD_000053,Clothing,698.4845492486337,1.4128719326028323,5117,BrandB,"[0.8152284817381935, 0.9007141625496524, 0.11459026735620925, 0.18506689324065806, 0.41867975824826975, 0.13102266127794604, 0.9485000711752192, 0.033341323160537506, 0.014503200177450992, 0.4728937957307724]"
PROD_000054,Clothing,38.78098291769721,4.061112860546307,2506,BrandA,"[0.3758844694636646, 0.17296144207041775, 0.028439918369880246, 0.5652163503951708, 0.6860058168802254, 0.45370369040755176, 0.9372851683383384, 0.2413246399153658, 0.570199617130562, 0.804578775651853]"
PROD_000055,Books,201.5322429947213,3.7446962561201143,3482,BrandB,"[0.348787009563048, 0.40842128389705745, 0.30130091219416844, 0.9977642532211125, 0.5319210587107145, 0.8370158424535026, 0.4723163332449014, 0.09842326034400573, 0.7283040665879246, 0.13971784016234734]"
PROD_000056,Home,844.850222686633,4.779192581788934,4053,BrandA,"[0.7106408011023603, 0.9383943797653348, 0.5936264660772814, 0.8247061886299545, 0.6067480868014894, 0.35925489170297153, 0.3793400243943965, 0.5572951178341424, 0.9709690583474485, 0.7773845468782612]"
PROD_000057,Clothing,848.0916291697637,4.266939562095201,1199,BrandC,"[0.7352523962569645, 0.7546632459208296, 0.8503596740116478, 0.4414740560408006, 0.9534878822710249, 0.76164763966273, 0.1695076484465723, 0.5964122767782392, 0.25685725013499083, 0.9328733626273304]"
PROD_000058,Clothing,992.0237332630463,2.8984273952388975,7599,BrandD,"[0.019367995290297202, 0.21154667626086554, 0.6676818283712493, 0.6426020992246578, 0.2085936920029935, 0.1832890278588749, 0.3213115932962739, 0.9039715956788583, 0.17422053338054921, 0.6115310284479434]"
PROD_000059,Sports,17.997044154339726,4.721822969242754,4459,BrandB,"[0.5793131448480159, 0.8257370563727048, 0.3791833785364661, 0.17239370198765513, 0.5940740488845632, 0.7246651543753334, 0.5818330993897414, 0.4229588158707559, 0.22552484572557874, 0.9800184989134386]"
PROD_000060,Clothing,194.54344105903417,4.845825253044405,7010,BrandC,"[0.33397697927614234, 0.8109241788697366, 0.369682228449873, 0.7959430527550835, 0.2791939136697248, 0.623072449474366, 0.3195507900258304, 0.22580730353160727, 0.8967519363671786, 0.2745718962174011]"
PROD_000061,Sports,679.6447780002488,1.2105758303322083,9758,BrandC,"[0.18438197160031533, 0.3068959035299341, 0.7062404060350563, 0.8541225603432206, 0.5954600677562168, 0.09146097597376679, 0.2707885317399812, 0.20027229534163915, 0.8345764154052385, 0.44200896884334895]"
PROD_000062,Home,14.48110732622029,1.8338151343797948,7015,BrandA,"[0.6837921660998587, 0.6056734340089823, 0.0660279070194918, 0.1891740358518833, 0.9160976750601932, 0.10237511179905945, 0.9887294480917589, 0.31244897696862706, 0.10700454837777784, 0.3844771542088703]"
PROD_000063,Clothing,255.5667104520104,4.928139351783964,5942,BrandC,"[0.05314909574199678, 0.747098435432132, 0.5421714386963213, 0.44609877107187257, 0.32228746650645335, 0.8921416932654537, 0.5345094275688622, 0.24038924577210063, 0.4596855954211778, 0.7631773293835072]"
PROD_000064,Clothing,873.4059861279671,4.412919509846855,1804,BrandC,"[0.35213366702333904, 0.7858658939454695, 0.44472351878544214, 0.26147593862379515, 0.8249001125113398, 0.8661791421908743, 0.987780180989803, 0.5644549342756552, 0.4552769193383185, 0.8233205499816002]"
PROD_000065,Clothing,301.38234230960626,4.602267354489121,4720,BrandE,"[0.4901402316280147, 0.03672871257093002, 0.6458530006666273, 0.26531779922277976, 0.2255754134858955, 0.8662228821824831, 0.9753617678664966, 0.5640474724950871, 0.5408710610091889, 0.639187361745176]"
PROD_000066,Electronics,312.3038082016679,4.308271382566323,7368,BrandD,"[0.7256081280989742, 0.941537343379231, 0.20402701395298428, 0.2069270249661581, 0.717424536414365, 0.024697375682062095, 0.3054442072925163, 0.8547387990268496, 0.26448004887551846, 0.032009204451210915]"
PROD_000067,Electronics,672.9185267155829,1.2234313161417418,3952,BrandB,"[0.3783067399504755, 0.9674510641909332, 0.7619157849646848, 0.8473529986315174, 0.050555138434140945, 0.4023146861294812, 0.467002447896139, 0.18902955353256667, 0.23954592396414287, 0.030621923408322038]"
PROD_000068,Electronics,822.4507303145097,2.660819324058213,3199,BrandB,"[0.00978296302996251, 0.557143841891678, 0.9667902976067642, 0.6181333928530113, 0.7291667383554334, 0.02377297337898132, 0.018395131650374874, 0.9477692435831104, 0.2666945805054808, 0.4305858605550442]"
PROD_000069,Electronics,830.8142761889827,2.816118009392559,4837,BrandA,"[0.5212692542070727, 0.2438240306100674, 0.5938793395470972, 0.1142966077514751, 0.9310875746305742, 0.8035732218808815, 0.21731643391432176, 0.5190057898951428, 0.7580926902401776, 0.4547883247151596]"
PROD_000070,Books,183.4321721639817,4.794435719484186,4069,BrandE,"[0.19565031657599918, 0.5679121960013419, 0.4614964800244409, 0.7267673042090205, 0.6583172869531602, 0.4764442257664264, 0.7197014829423982, 0.8608831123506556, 0.0941137656758011, 0.7287807346813837]"
PROD_000071,Home,902.634186082737,4.663967126201738,3006,BrandB,"[0.9543679205119127, 0.07475638850591948, 0.6151505070825591, 0.6197354250521943, 0.20569387583373133, 0.9631040491651267, 0.9441457053281452, 0.4391425319342285, 0.852226241363449, 0.7689548026503101]"
PROD_000072,Home,363.96262693533146,4.545669475771691,4691,BrandC,"[0.7377599873067845, 0.42337472315279756, 0.2749688231949238, 0.40079201820932, 0.5807315995632037, 0.19185205894410773, 0.954633504156851, 0.8078159698958415, 0.6526687745599252, 0.07805006184809149]"
PROD_000073,Sports,956.2735101698704,1.3252380703713595,2170,BrandA,"[0.8039748771470611, 0.18271887409271792, 0.31927826121324154, 0.5293801548558722, 0.25168134192882363, 0.18426209411344818, 0.4775053239063515, 0.1987337117861987, 0.10662738567345653, 0.5122919259020345]"
PROD_000074,Sports,827.1523165311073,3.30251649949745,3077,BrandB,"[0.9403798472509589, 0.4252808525096541, 0.7312795713020901, 0.4360550789440739, 0.20412686109312617, 0.40712574643281696, 0.3944498386063776, 0.8470333424676132, 0.32193493287984487, 0.9687285282653898]"
PROD_000075,Books,997.6214746013961,4.947968454319123,9879,BrandE,"[0.7640207481666955, 0.047406991414399524, 0.09140841900871899, 0.9334700670593652, 0.0768377724271474, 0.6619124463918843, 0.04085545705195215, 0.6010369770279542, 0.03882870692854701, 0.34766030484901644]"
PROD_000076,Books,186.24658205002308,1.357508660551785,2158,BrandE,"[0.23316403502390726, 0.1974279795759909, 0.6549849807808346, 0.5547853704001181, 0.8900598268638837, 0.7282940661015445, 0.22706428275943535, 0.5669960866056422, 0.8232700877608874, 0.0001694115285159059]"
PROD_000077,Sports,696.0182903218056,2.8835893354496966,7131,BrandC,"[0.3149059551835891, 0.6609526123712416, 0.7806364450042482, 0.15887692456642277, 0.436596069180343, 0.11951577804494762, 0.18966653793256927, 0.0003379942907665301, 0.24498749215718896, 0.4446996253490182]"
PROD_000078,Home,72.93982076154686,3.8312814479904347,8216,BrandC,"[0.5175920511696447, 0.7714611729860408, 0.43891352268489736, 0.09331340565362589, 0.4969320458951697, 0.20344651026601657, 0.4250942822717829, 0.1195616201019295, 0.0626131805036525, 0.5948936943133412]"
PROD_000079,Sports,630.8746471268541,2.8910904786591454,6125,BrandD,"[0.7404437024492184, 0.7100278289318808, 0.198503752820546, 0.7375507920971793, 0.07735688775639737, 0.31654853185885024, 0.6522106218975365, 0.9545300899985647, 0.6476614711135914, 0.049767167290974856]"
PROD_000080,Home,721.6088455227575,2.5334683866424417,9698,BrandC,"[0.25936748053161074, 0.06134371887557, 0.45595970834210986, 0.23887487127274443, 0.9764543362152316, 0.8556684168140766, 0.2773191360210968, 0.7690076649755637, 0.5516886776821143, 0.3090102894783533]"
PROD_000081,Books,513.1198759775136,4.30591330118299,6684,BrandC,"[0.9498558683961936, 0.8131373225207734, 0.7878215392060889, 0.9585306061836871, 0.8026988410427087, 0.4015540490907149, 0.18115984720243405, 0.9190543959324364, 0.0734486228652459, 0.23112571153769024]"
PROD_000082,Sports,474.25758856612254,2.924898954501062,2820,BrandA,"[0.4692577597966062, 0.0783189268388248, 0.34181102042593836, 0.7752729668586635, 0.5032498786113336, 0.9790087499211125, 0.17224132786428747, 0.23615790102213685, 0.7247180478912443, 0.34347864360319424]"
PROD_000083,Home,968.0765347296302,4.654738136307259,4007,BrandA,"[0.1442286158552819, 0.8236498878051307, 0.01876250062187612, 0.26634657987061927, 0.4387229563515799, 0.9450696102951075, 0.45266003482132566, 0.9626227692781018, 0.5792428334941337, 0.484791787190506]"
PROD_000084,Electronics,578.1888324326638,4.820110550219408,6159,BrandC,"[0.46763436474245, 0.09830165390745327, 0.6882314223365755, 0.12534367314202122, 0.7114187116762556, 0.06617998896462396, 0.16535161434806644, 0.22821199204537168, 0.08227693715355366, 0.8611259076505529]"
PROD_000085,Books,238.33184381928865,3.208172706132779,6657,BrandA,"[0.9908936785770277, 0.41557606170074546, 0.49649473183769777, 0.8589091988670335, 0.5554435331088328, 0.7292956733434346, 0.7383796577043508, 0.7087067498259721, 0.06755286808065597, 0.5467893257893167]"
PROD_000086,Books,193.35589407458042,2.2810992347782135,7381,BrandC,"[0.23874398480381065, 0.1487600510030489, 0.7187923563156255, 0.6313542956073677, 0.32191569537274556, 0.751279503442549, 0.47294640362906015, 0.8845906154784038, 0.81631654654141, 0.37330432376633393]"
PROD_000087,Books,888.2535903227815,4.718421653718209,7380,BrandE,"[0.5444076876914673, 0.8964021878517389, 0.9459843609297638, 0.2543972249598825, 0.5439599663243895, 0.5444234836328684, 0.3683880568487141, 0.8987912033759086, 0.4502880101179666, 0.6716487900486744]"
PROD_000088,Books,739.9024275467001,4.034911891702974,6342,BrandC,"[0.7968036811413591, 0.9671078198310658, 0.027379778039235525, 0.01243289919108781, 0.5245973066093794, 0.7358837305793234, 0.2818160108693042, 0.7372650136733802, 0.9603056415466218, 0.1163143326470566]"
PROD_000089,Sports,406.91508701617005,2.9815073784845705,7270,BrandC,"[0.5094555084054831, 0.3480763477422498, 0.6275730193754504, 0.6232790538784245, 0.7367005587769968, 0.3879116119305247, 0.10113119941011706, 0.9075448931676353, 0.9879949444127245, 0.3528178795087674]"
PROD_000090,Home,937.4594640345637,3.025609168703199,2054,BrandB,"[0.1029650351966166, 0.26309005645837, 0.5981935524237203, 0.5908196599191056, 0.4379240896087391, 0.37957357864841546, 0.09877429724769515, 0.1969096250753951, 0.18252376383618585, 0.5601596324813742]"
PROD_000091,Clothing,849.6435222144063,3.9464154655011856,6853,BrandD,"[0.26013599240226404, 0.8818915577034021, 0.3922420795159899, 0.6717242382022813, 0.4007178927967514, 0.549679937510856, 0.07695643650774664, 0.1378388799083604, 0.42440118401978033, 0.37456206013845783]"
PROD_000092,Sports,90.28918064161306,2.211625541734384,640,BrandB,"[0.6497809848140891, 0.28901768010129336, 0.24732412042468144, 0.3601665654701057, 0.3710308425719425, 0.2347519104253839, 0.6802195535089356, 0.11196997021740163, 0.7347970732964773, 0.27135843277744665]"
PROD_000093,Sports,248.00591245112483,2.466916241705208,7013,BrandE,"[0.8159654432599583, 0.5957306981081797, 0.538132669158278, 0.3637928593781724, 0.2467159999646371, 0.12047541015237573, 0.6043315734812768, 0.633330086447051, 0.7872443382941499, 0.611474833418136]"
PROD_000094,Home,168.62316556456508,4.799157733482276,2662,BrandE,"[0.286640108756263, 0.7285457769864943, 0.658148157468381, 0.4973818523396304, 0.1558084173234725, 0.984017437841357, 0.4971809991040925, 0.6598251731592597, 0.4870170116014787, 0.49069707723112543]"
PROD_000095,Clothing,383.2723026349756,4.124502668859348,7266,BrandD,"[0.9751151171333575, 0.21880722107169814, 0.8237532540183202, 0.7588824035559842, 0.28534926759066637, 0.2150302859602531, 0.8040275187998311, 0.40407737693646584, 0.40007422150235206, 0.37795639176830564]"
PROD_000096,Books,481.7411353711509,4.957355027563596,5610,BrandD,"[0.090106533405094, 0.1792959621687037, 0.24151623102993458, 0.3892674977655507, 0.7267138626787398, 0.7533937047290915, 0.6005455325571245, 0.44159981800673953, 0.24556155337593522, 0.6374503349511221]"
PROD_000097,Clothing,242.42208873674804,3.9386446899898844,1100,BrandE,"[0.1524093953024831, 0.719079509235098, 0.886811719644982, 0.9153866879957046, 0.20628080682438732, 0.12053806788299737, 0.7846497460804662, 0.9918596730360119, 0.05730594217551721, 0.764683810988875]"
PROD_000098,Books,776.219759056903,1.3419860581105012,7720,BrandC,"[0.09549703460311387, 0.17898215395426575, 0.6934847182266072, 0.21652079259438906, 0.20857158274440157, 0.0976866442218991, 0.7084894522950672, 0.5869860153042099, 0.3894589593593111, 0.24807403758103752]"
PROD_000099,Books,367.71306000669796,1.4694883019660052,8945,BrandD,"[0.7992959353476964, 0.1227531675221385, 0.9068121149593303, 0.32646410564921335, 0.2719389808478764, 0.8246352073213307, 0.5086614332942241, 0.8866110656086769, 0.8213739962182098, 0.5842401471031778]"
PROD_000100,Clothing,366.4590056780637,4.802278668375198,1450,BrandE,"[0.6762080191611964, 0.43652319366854275, 0.5009473642476032, 0.5412602669884087, 0.9915892567593515, 0.7706873661519145, 0.4861653278088076, 0.4412751759978958, 0.5880745771307405, 0.4148780782205367]"
