product_id,category,price,rating,review_count,brand,features
PROD_000010,Home,577.2535696668953,1.9814568002861201,6856,BrandB,"[0.3526257158998338, 0.435610793809442, 0.0638216741575266, 0.34064475277315165, 0.3272203130067102, 0.1659745912129178, 0.4628895008792787, 0.5799460958846054, 0.23783607676280516, 0.0890397839615561]"
PROD_000011,Home,84.9390592149205,2.7182290183819964,4701,BrandC,"[0.18071518677809406, 0.5895488346678401, 0.2730775409613979, 0.9934534338885063, 0.4393185402634199, 0.4803389046426878, 0.8719943994740069, 0.6783697817688613, 0.11405415033362087, 0.7607814677691745]"
PROD_000012,Home,579.1779420606726,4.321128510272748,1857,BrandB,"[0.8948589422045197, 0.4105332480360935, 0.8933797091293663, 0.7682524494481051, 0.43439571852805403, 0.8040765614558525, 0.5342233070276597, 0.23274153737118852, 0.9215036971387374, 0.1820378439908218]"
PROD_000013,Books,244.1696530647467,1.9036936268548708,6410,BrandE,"[0.5509011948209366, 0.42461381139673704, 0.8264604854193033, 0.7778768811065044, 0.4056659425088597, 0.09940334441382259, 0.4742149681233001, 0.8697161398179006, 0.36621533566087183, 0.3586417473677638]"
PROD_000014,Books,721.9859809166528,3.8788607896161285,6260,BrandD,"[0.6590907573282034, 0.641247305211988, 0.39648180308022074, 0.18521702973913623, 0.7248841534888877, 0.38507902219965107, 0.9607904401896409, 0.5910507920495505, 0.40593595881839173, 0.8617585258552787]"
PROD_000015,Clothing,579.1309465813406,4.94410765933233,6294,BrandB,"[0.17759051248096414, 0.36449362508549277, 0.21525341104977502, 0.4792174593033287, 0.6092140948221939, 0.2991425450197752, 0.5226943958356929, 0.021947783597524473, 0.297805832093313, 0.13299990393091643]"
PROD_000016,Books,189.38993557980487,1.5034470603356995,4122,BrandC,"[0.4488457784132984, 0.31261072220693575, 0.5812140113381624, 0.1879718073818255, 0.5240727880816887, 0.1576176017867409, 0.17713564465036036, 0.5142476910932525, 0.689616884216684, 0.4357856868795055]"
PROD_000017,Books,82.37780873290446,2.1048100147203868,9175,BrandD,"[0.662610530943946, 0.3293687110399134, 0.0819727061107578, 0.9045343099117692, 0.10282693913439533, 0.5242461999230859, 0.6037640328026697, 0.1500531744582837, 0.048875367382809065, 0.2984750687886619]"
PROD_000018,Home,224.67266921784523,4.877131664589962,6748,BrandC,"[0.4180665102569683, 0.9275232940731531, 0.3277609229395684, 0.300613947343507, 0.3472418930004998, 0.35631434214676994, 0.9665615776608679, 0.8883996119573653, 0.9831613919906348, 0.5699925711785743]"
PROD_000019,Electronics,927.5516840210083,4.415489485043638,7727,BrandE,"[0.5085158687789514, 0.9682406363552736, 0.6269542660068138, 0.16177005987127913, 0.49852082894074623, 0.36816322219563746, 0.6003276153257415, 0.30441700411462436, 0.45506802240128175, 0.3852022118626519]"
PROD_000020,Electronics,55.33639100341644,4.208195012576532,2722,BrandE,"[0.5294648984368168, 0.6870111235796276, 0.776598296459013, 0.6323103079740594, 0.08813626535873842, 0.23533623292613592, 0.48304168000864545, 0.5227051160217633, 0.25576249608777735, 0.5503247066863436]"
PROD_000021,Home,887.8525011908539,4.742324458176648,939,BrandB,"[0.8197744874031613, 0.5712412438717068, 0.8435644492712264, 0.3713678274711427, 0.9993553681517396, 0.6058630533389344, 0.574913233631109, 0.481611899339748, 0.9686166369770729, 0.6950837876903093]"
PROD_000022,Clothing,405.78945133139547,1.7705087907221082,4874,BrandA,"[0.35423389198116395, 0.8414426103388868, 0.20266829731084923, 0.7497017029593407, 0.7561883276341419, 0.5436900061084684, 0.29069699797590076, 0.160039629562155, 0.801535982513308, 0.7607588711340114]"
PROD_000023,Books,597.2048063016275,2.0666330244091475,9442,BrandE,"[0.990161864129388, 0.06652968596088693, 0.9289465924105689, 0.3012590443961294, 0.12945218392818136, 0.3491051689834921, 0.5091515522996279, 0.9825365836707896, 0.8735533434558256, 0.7137838181881282]"
PROD_000024,Books,622.1923855980909,3.2013300518806784,9662,BrandA,"[0.41910741024638054, 0.4219129057346066, 0.773357554341418, 0.24719741642442572, 0.4509715699638507, 0.08818495701300688, 0.610795013119186, 0.04963498942045541, 0.5034463643893884, 0.6325519432918628]"
PROD_000025,Clothing,935.7096034770217,1.3767969897190557,3194,BrandE,"[0.8185544706600951, 0.5762044668856875, 0.8280396944752386, 0.40025626335229536, 0.4360245836687531, 0.5958139979465742, 0.7086672907184128, 0.10443179396930324, 0.7741645854148154, 0.5673804930977733]"
PROD_000026,Sports,947.6418700833486,4.562673521521736,7112,BrandE,"[0.3927263221438215, 0.11416620088734941, 0.8499451245727863, 0.4106008863072763, 0.6033404097382296, 0.02807758522651249, 0.46630537394601423, 0.16520045078465784, 0.8206432019006119, 0.4129249857601196]"
PROD_000027,Home,673.4955984893265,1.410308833170808,817,BrandB,"[0.052948609149151116, 0.8244049127314804, 0.020431000412512446, 0.29800661473271683, 0.5245107606323768, 0.28012643687102123, 0.4620530497200587, 0.13775413527979086, 0.7081332692367664, 0.20186422700148876]"
PROD_000028,Clothing,901.2755168665311,1.7974944699371331,1268,BrandA,"[0.14970818478148762, 0.6932119142675534, 0.49003170352921366, 0.8379967657745989, 0.36644957701424974, 0.15509957536979335, 0.740312835778962, 0.4420214395032531, 0.874630970723475, 0.9414210222440763]"
PROD_000029,Home,761.2020962148225,3.5965852029291336,8875,BrandB,"[0.03687550305827081, 0.4915197960168467, 0.09346356728349703, 0.47258761943734606, 0.19415367566165664, 0.11715968198631987, 0.8823623546084259, 0.022003302186372697, 0.4995036744748216, 0.16156366170654002]"
PROD_000030,Sports,551.2703519976042,2.3662099298061534,7532,BrandA,"[0.4409979315481386, 0.4684334154425438, 0.6244362795488442, 0.437860893286083, 0.3643287021786482, 0.3323791165571083, 0.9042480731508427, 0.3027517986101471, 0.38938893560880894, 0.5242472560063626]"
PROD_000031,Home,960.253746021012,2.097763588780517,3759,BrandD,"[0.21549185330207365, 0.7387219996887576, 0.4710140698143669, 0.4409808791041434, 0.9247508110529943, 0.10246823296700791, 0.38046322407289745, 0.6714393915555057, 0.36072145258728605, 0.28012126723678343]"
PROD_000032,Books,326.5708435410029,2.6872004788359956,2021,BrandD,"[0.776273032498095, 0.147571105079211, 0.00017658828547406635, 0.7471776644831137, 0.305380751409411, 0.6424157296291261, 0.3162604337664767, 0.4364682176265712, 0.70674896388338, 0.3303421442258526]"
PROD_000033,Books,861.7855488499208,3.668693715831496,6740,BrandE,"[0.3596953637709662, 0.28239658303848136, 0.9213524633497222, 0.28846769314763165, 0.9283415467271023, 0.560455814630171, 0.6242579245371228, 0.4180761797046234, 0.9347306250653341, 0.9204597687063432]"
PROD_000034,Electronics,927.5697483388997,3.4073339352071983,8245,BrandA,"[0.537992224316936, 0.523218538315328, 0.18112097333898702, 0.7099502851167516, 0.17271404571555604, 0.8830737386251479, 0.08561612791843332, 0.3474731190733432, 0.9816105919415752, 0.6035857469235708]"
PROD_000035,Sports,638.8282597012384,3.612124173019817,9315,BrandA,"[0.29150086767918015, 0.5922866794901315, 0.19329779551197246, 0.14028589855904305, 0.06703952169468552, 0.6448106766743272, 0.135818371215645, 0.6914214022963993, 0.39577327775993665, 0.6723924412936969]"
PROD_000036,Home,572.5971200567024,3.1617296755622664,9188,BrandB,"[0.7894169129861651, 0.9739925181719206, 0.4248538053319104, 0.8868562002342947, 0.3093363407257549, 0.3567147975948394, 0.5587775849520673, 0.23417527419430995, 0.5493893865479349, 0.4457081210854682]"
PROD_000037,Electronics,971.5738420782478,3.043118530756703,2987,BrandC,"[0.3252923156037446, 0.09555926006114579, 0.9462415297843773, 0.5913190543136553, 0.19311776010156734, 0.3177580519957177, 0.8530900030140879, 0.3119191343790477, 0.634966997250937, 0.8188690309932924]"
PROD_000038,Clothing,466.1390772469358,2.4734349608543003,5037,BrandB,"[0.7497558739511268, 0.6817532837535312, 0.6617035961562471, 0.6880543974056029, 0.7238417580556389, 0.2780298816154787, 0.7651332932681724, 0.687808722225546, 0.9195500438220447, 0.8681756926332368]"
PROD_000039,Electronics,450.0491361432049,2.942941181174057,7643,BrandB,"[0.9933727308399694, 0.8992201740876434, 0.8194829406660422, 0.33374193491167403, 0.8651994585687405, 0.7510527248665985, 0.3106964479638924, 0.2098085469103521, 0.7509441001416528, 0.18074610407925518]"
PROD_000040,Sports,124.25929808291755,4.1971428163399604,6086,BrandB,"[0.0926731421583672, 0.6081397427247524, 0.25683557924388933, 0.28541080023879883, 0.10282242905657069, 0.21039123045321562, 0.5481964521005073, 0.5468836823520905, 0.5877530329025425, 0.04944828528826617]"
PROD_000041,Sports,118.14121278202991,4.646941047021148,949,BrandA,"[0.09977148164779015, 0.01970849132862096, 0.0772071483958432, 0.13257997384394338, 0.790424825090081, 0.9804802999469753, 0.01621711284432248, 0.6016287285973648, 0.7637084095865596, 0.8746815080982542]"
PROD_000042,Books,481.28165258466345,2.563592108543342,6694,BrandA,"[0.9200736293495041, 0.4767894252090471, 0.9003398223595727, 0.21934699273199298, 0.46006172064848816, 0.3765847761526713, 0.9066263851474444, 0.7835225483161381, 0.8964133479811996, 0.7591166001321474]"
PROD_000043,Home,628.5654249876869,4.630490046260931,6924,BrandE,"[0.5375428016733065, 0.6286965329677616, 0.8652006271051362, 0.7190616853134058, 0.708568431621286, 0.2988666202015371, 0.7762037130805869, 0.46808152608207376, 0.1944577494957861, 0.9348941733177982]"
PROD_000044,Home,732.8588173724191,2.688524519005865,6565,BrandB,"[0.41201060635504694, 0.3530129967950111, 0.2520940344323359, 0.22882910193510297, 0.14455762322593502, 0.03743330635276432, 0.7686183628437973, 0.4966842595668852, 0.7252486792390592, 0.9423447443168345]"
PROD_000045,Books,649.5545218965428,2.8396666998666897,444,BrandB,"[0.7790478104387498, 0.9491503770833489, 0.8789613640151613, 0.4016493559808124, 0.16545667978522727, 0.8304518620265579, 0.29566061056510595, 0.7843124969526961, 0.19144172035999973, 0.5971640555953863]"
PROD_000046,Sports,77.81866407210534,4.3610428874701,4727,BrandC,"[0.32487354096701404, 0.3950680904144376, 0.25279587670299586, 0.1967143149971612, 0.7334780404247918, 0.17631516715484297, 0.3729539637347178, 0.8099498787629412, 0.7593033575692086, 0.8767012259250764]"
PROD_000047,Clothing,905.8939917243559,1.7583369420212223,3159,BrandE,"[0.07827432848119853, 0.8151082508901697, 0.3297130534688377, 0.5466918213761431, 0.8231107360858024, 0.6402202270774551, 0.6696016383015523, 0.719547241068608, 0.8416527945813737, 0.1757170401367283]"
PROD_000048,Sports,47.63588772000143,2.057098650458693,7405,BrandD,"[0.13026745890041258, 0.08880465288089456, 0.7014199667766581, 0.46665547043201927, 0.5878450691434655, 0.1828773440386562, 0.027130781089365064, 0.9654318159522001, 0.6671943075071675, 0.9391427342843915]"
PROD_000049,Clothing,315.1940909083427,1.4838335192715064,5020,BrandC,"[0.5483300061662685, 0.15652644587135445, 0.45310275674069533, 0.28534300687781233, 0.523393533066226, 0.8724090187990812, 0.20136946158958546, 0.6919971516641326, 0.19150060110111766, 0.5418532894085074]"
PROD_000050,Sports,822.3290674951057,3.9513520242777402,7368,BrandB,"[0.7299596419425697, 0.8891519558779966, 0.4014414133252434, 0.8270118068897317, 0.02441002777867074, 0.12828178907399668, 0.11997046949503365, 0.4601265376701156, 0.4885250754152016, 0.9771337527972668]"
PROD_000051,Books,593.3473640872751,4.300002428208126,7352,BrandE,"[0.8997692758897758, 0.855713479344103, 0.42200120664687035, 0.39521219552306475, 0.8010675808578036, 0.3539591272643007, 0.3504780614083023, 0.4384990146928893, 0.19630478769830695, 0.4855789675941853]"
PROD_000052,Clothing,299.62569691405025,3.206404487639748,7308,BrandC,"[0.36679323710112144, 0.8904032302784046, 0.3460618254998352, 0.0691936837174616, 0.9521908522339902, 0.660893951944211, 0.8960045189095353, 0.8233100228759119, 0.311096959499767, 0.09779626728428681]"
PROD_000053,Electronics,819.357560555794,3.6005474236805095,7840,BrandC,"[0.5444863091486022, 0.3767705079894025, 0.3581296723244659, 0.057688492507699696, 0.5380290269090904, 0.5631163739044394, 0.7501208754252666, 0.2253984146049075, 0.28994745057053284, 0.5562777584252322]"
PROD_000054,Electronics,53.122210336726276,2.180159379267735,5917,BrandC,"[0.6595070412106898, 0.2526506165046969, 0.6302235453894154, 0.8778441980522176, 0.128376046773638, 0.5064286225232839, 0.09539859202207213, 0.3851605464083424, 0.4800579909514776, 0.00896926466076986]"
PROD_000055,Books,592.5793871922081,4.517096957296657,6687,BrandB,"[0.8399426390232161, 0.03047573597012665, 0.23217669065214397, 0.8319151518524098, 0.2684162137868147, 0.798813684813058, 0.7238359195178559, 0.7695709371147218, 0.05014454466330798, 0.5668947662480787]"
PROD_000056,Clothing,916.303702499113,3.5851880692606253,1897,BrandA,"[0.33542507139882427, 0.5558647924539961, 0.2111446303653305, 0.7836424989315048, 0.5893556864059386, 0.710578716608449, 0.3592700446196261, 0.15793351128806765, 0.5603857421893687, 0.9200176487438203]"
PROD_000057,Books,776.4113389303658,3.753491327697149,6503,BrandB,"[0.5041452737897067, 0.20607333960285512, 0.7652024882370008, 0.08968094799610038, 0.7826071671134762, 0.11151632080427798, 0.7423991783518997, 0.0939998242460589, 0.40340794858262286, 0.6623948686712029]"
PROD_000058,Clothing,847.7014431771313,1.5201000609149609,4354,BrandA,"[0.45752934640270915, 0.08576612975942566, 0.4497904320530659, 0.9043586148211017, 0.271074029922324, 0.7948509025269345, 0.3433119806655074, 0.8514776970996086, 0.5907339049475949, 0.09468252396709098]"
PROD_000059,Clothing,975.9328227115093,3.654963721791886,9559,BrandC,"[0.21990856063804987, 0.5892918628705772, 0.8680697471166008, 0.48389667379995494, 0.24013879462555388, 0.9373408451038535, 0.5549875585509189, 0.9258216078551282, 0.32402474621482014, 0.8959435432322156]"
PROD_000060,Clothing,776.1044818566739,3.559536897800841,6614,BrandA,"[0.806918050808648, 0.2869652040545795, 0.7607665927672099, 0.638271999246074, 0.6788666958205373, 0.1292496785097208, 0.918543618044705, 0.8140807211617834, 0.30847619185708786, 0.006524430942840942]"
PROD_000061,Home,395.3177827364565,2.045239384737412,8696,BrandB,"[0.09245610465394882, 0.6047371943613946, 0.4217066158147267, 0.26816252325765233, 0.2827183815304517, 0.660860762875998, 0.14388496476238954, 0.3106985789154416, 0.5416617088077816, 0.08407372995992102]"
PROD_000062,Home,912.5942202633628,1.5487478669711225,9623,BrandA,"[0.2394919871261071, 0.07024885102470457, 0.25790132177665204, 0.8530800931913864, 0.17280950642568793, 0.10727129925533996, 0.6875325048417175, 0.0859368016945099, 0.2653397675982697, 0.4253426088194432]"
PROD_000063,Home,29.20341989766586,4.912953409786276,1362,BrandC,"[0.7217674026566047, 0.5667556096577354, 0.09782235920568916, 0.669196114372129, 0.35250198210233463, 0.105258030846205, 0.6456612106995726, 0.9717724485153162, 0.5503086387683171, 0.4423837092758881]"
PROD_000064,Electronics,179.02664528328953,1.9350631836105991,6060,BrandC,"[0.45803264757450235, 0.7036256239931881, 0.6554459487779457, 0.6417857604642683, 0.7060768326004256, 0.7021605402340091, 0.6469541620235518, 0.6445225317299214, 0.4166472209618238, 0.837965772984531]"
PROD_000065,Home,614.503750512978,3.3624332437059725,7092,BrandB,"[0.6631141674441409, 0.7252664702704472, 0.8300296700280236, 0.012010884931032861, 0.7170675792311828, 0.2343422075081305, 0.9792108769537862, 0.30464493316450425, 0.06472870530051411, 0.4147200124250974]"
PROD_000066,Electronics,102.87385281089922,4.919010550044348,1435,BrandC,"[0.45324615695031856, 0.057895830510980906, 0.8883893013486821, 0.7232631596996335, 0.7162158343770915, 0.4283810721833108, 0.5130160555367497, 0.6333342256840031, 0.2258446661700505, 0.16998729279864122]"
PROD_000067,Sports,149.26819193558535,4.216330808612534,7766,BrandA,"[0.8599120243983647, 0.5980829087332357, 0.5458818094084722, 0.7927905538075284, 0.575548911892959, 0.7837798388290927, 0.6185449618067376, 0.3613882174455967, 0.6532564877928577, 0.732144628255237]"
PROD_000068,Home,372.5120359532738,2.4411913187134777,5873,BrandB,"[0.5041924584433078, 0.9197479478479984, 0.6333058449720221, 0.2925324136222578, 0.9244109861709287, 0.23827521816408503, 0.9982247350526962, 0.37001662057727225, 0.3860180724754343, 0.9605805285649466]"
PROD_000069,Electronics,276.38792697131936,3.6708193316811886,152,BrandA,"[0.16075373720424324, 0.4037410295806084, 0.254564864405353, 0.5095572550843892, 0.2314216905234503, 0.19216998949055575, 0.47124885863961097, 0.7873381987971402, 0.5564341255062991, 0.5502841946100405]"
PROD_000070,Electronics,64.14365078726057,2.108843563764226,8403,BrandC,"[0.6653742895510636, 0.8907305073352165, 0.11833053464782906, 0.6487537653506198, 0.8957455729306484, 0.7834783336975172, 0.8937134920158696, 0.7643510736226372, 0.12294717331223304, 0.36224707509936815]"
PROD_000071,Home,491.4309836173632,4.6428951519243915,568,BrandA,"[0.05105832294037571, 0.7529459265678274, 0.32873595050364246, 0.9359441351528485, 0.19516801006303575, 0.18332660376949905, 0.398847196744352, 0.5552585947335663, 0.9194925833731935, 0.48302659104798107]"
PROD_000072,Clothing,728.7953813179839,3.47884320574043,2675,BrandD,"[0.779457890902442, 0.08089554674775246, 0.14423362677662155, 0.8928722775759732, 0.8033076987177913, 0.1839613086296492, 0.12662232832571962, 0.14554514548282715, 0.301661061610607, 0.4427173809851447]"
PROD_000073,Sports,252.0177644586291,1.785739724796783,5867,BrandB,"[0.7431677625905511, 0.34681517948087426, 0.2574385655202983, 0.16530850181031242, 0.036664687719642264, 0.626824699658648, 0.37600087678838956, 0.4848830789113535, 0.40613164723675044, 0.09508292102014426]"
PROD_000074,Books,833.3261764730657,4.27654250106556,8692,BrandE,"[0.8972394657447454, 0.31627037986758433, 0.6711421604419839, 0.913840423007915, 0.632497690168862, 0.33531835537380805, 0.04746832579314797, 0.5939635019457451, 0.5102549092079496, 0.3954517022462639]"
PROD_000075,Books,870.8663141010915,3.142864188062222,5831,BrandE,"[0.8954216108823131, 0.02797802914136449, 0.25529355984179425, 0.624905452318023, 0.5075024146487199, 0.3611879440206207, 0.06235459376642116, 0.7019359341307365, 0.3707387999734264, 0.1780947782930855]"
PROD_000076,Clothing,243.02331618814605,4.230535422452109,491,BrandD,"[0.5932152482369971, 0.7037129607888903, 0.3753405919518812, 0.2855021554624818, 0.42566749192654785, 0.3396178269665513, 0.06527246043794555, 0.5294547809783455, 0.8258847718409631, 0.43449788696358915]"
PROD_000077,Books,184.45562302295147,1.907295300978801,8037,BrandD,"[0.8804928481730142, 0.4974965680711042, 0.18232736060539867, 0.634690496671414, 0.840822149751473, 0.5352952032331743, 0.9018493985801503, 0.07953205880956427, 0.8742462315833297, 0.6146241012530921]"
PROD_000078,Home,509.2024217466644,1.8086184631421043,7525,BrandB,"[0.5186123206522263, 0.8259040119784428, 0.5241115412844455, 0.44333336335068296, 0.5936648612572241, 0.09510400660949103, 0.8868584294971726, 0.853002966720588, 0.5140115328131725, 0.5086660461209468]"
PROD_000079,Sports,60.39903963468552,1.6478327002352864,5527,BrandB,"[0.7273569070133915, 0.6177256688928433, 0.041296497749804595, 0.697357984362188, 0.08560889451466147, 0.19742919608691323, 0.8846304772276645, 0.8650901887162413, 0.07168989592131858, 0.9367676182512196]"
PROD_000080,Books,778.4613039579332,2.5006206834057516,1891,BrandA,"[0.29293737992682667, 0.8637319934613961, 0.17159060202874254, 0.8137398014483366, 0.3133640245608631, 0.3489081853458448, 0.24580032865644574, 0.14915587231391025, 0.2335827433020481, 0.8617999798972126]"
PROD_000081,Clothing,559.0057557751991,1.7756181138625187,400,BrandB,"[0.6330535332278044, 0.6487307986046006, 0.13220396045152416, 0.9303884253164183, 0.05996348287362696, 0.988206501074147, 0.5571739459229882, 0.7899171685619669, 0.30724479864187915, 0.3051767841298787]"
PROD_000082,Clothing,430.68375728393437,4.769375325489605,5779,BrandC,"[0.5604844757551398, 0.1801773545774954, 0.8299991583592828, 0.8692891222439475, 0.32342586900975134, 0.4183068318938501, 0.14785661827228613, 0.152706872462138, 0.8154912841796738, 0.7576045021288311]"
PROD_000083,Electronics,756.1531049466323,2.0150656735686487,7146,BrandE,"[0.7475203794595895, 0.0799241026229468, 0.8632716855140429, 0.9721070364013233, 0.28534801987824765, 0.3175486497138714, 0.2547612763363032, 0.9694891228957554, 0.4559490612613438, 0.33770024752715433]"
PROD_000084,Sports,173.7839690987105,3.6580682442690264,7297,BrandA,"[0.5264030998390427, 0.9215655446270975, 0.2520980260504112, 0.4985474899392561, 0.25639738168484216, 0.15902944103145777, 0.8462702706737453, 0.22473155271311374, 0.9414419995499053, 0.6403188549319506]"
PROD_000085,Sports,814.3223629092053,2.730048699102866,5526,BrandD,"[0.9027529925060109, 0.8265170757590753, 0.3486944333126638, 0.06683902446162338, 0.766292257862262, 0.6518717763888432, 0.027161180930031725, 0.9535716688689032, 0.8027180373538116, 0.40618052434174434]"
PROD_000086,Electronics,596.2397020826598,1.6582026060955597,1495,BrandA,"[0.9869513725356921, 0.9957660385960395, 0.3029370319089244, 0.8540917518060285, 0.37764879461436274, 0.8400439802849444, 0.6034205789532617, 0.13232596673293706, 0.08588922602594773, 0.08654944344131732]"
PROD_000087,Home,628.4793341305124,1.1302567429102734,6615,BrandD,"[0.6433842233422972, 0.8588346495174218, 0.7788847593239855, 0.8126674674640937, 0.7720773149339691, 0.9982357178289419, 0.21415415464280774, 0.28990059654809075, 0.052718589855323295, 0.20917116300175453]"
PROD_000088,Books,380.5427232486573,2.335482490245665,6508,BrandC,"[0.6103588387145215, 0.3961683789851902, 0.22838978071326632, 0.7398511393084088, 0.7437694654705936, 0.8629479029167543, 0.08735454978830093, 0.05080066619244916, 0.16769015596811654, 0.3439743700928639]"
PROD_000089,Home,495.9183998062119,4.687969742144631,3263,BrandE,"[0.09211830958059775, 0.949179898136772, 0.9550046848356105, 0.7940405660289688, 0.6572990965963914, 0.8464144615140734, 0.7402728321278722, 0.46133227282805545, 0.5941661060958382, 0.3727857077314961]"
PROD_000090,Electronics,556.6102483457256,2.2855237864475315,3932,BrandC,"[0.9687372904164616, 0.8719045502353738, 0.17862180317681176, 0.5444439350509241, 0.747699442011808, 0.3439498310508965, 0.3783130577396442, 0.48650853707058905, 0.6329120845759695, 0.2630038952487117]"
PROD_000091,Sports,294.92387945187346,3.815234766254123,5482,BrandC,"[0.31549430300183057, 0.027624977804371675, 0.19669251234738272, 0.1449892087035335, 0.6458420867836021, 0.41837464491428056, 0.5650429651725822, 0.10782837467983397, 0.19636616250737993, 0.07581517541959848]"
PROD_000092,Sports,26.29348255745348,1.8929959839893753,285,BrandA,"[0.16045092425497776, 0.358944887700301, 0.3585030350660118, 0.36197961011826985, 0.7296079559216888, 0.4145367786531169, 0.8440123119379178, 0.4508827020932197, 0.015663592004082405, 0.8675105600968535]"
PROD_000093,Sports,587.2657320215511,3.0994042393210774,4801,BrandB,"[0.5056321339290809, 0.004231210922294504, 0.7626602649542215, 0.5081583762080342, 0.5389745876109087, 0.6917322244621446, 0.30756112523173607, 0.599531662068698, 0.5036481129260687, 0.5236469935416698]"
PROD_000094,Electronics,864.0776052914903,2.6682018417339055,2615,BrandC,"[0.02016166688838006, 0.4267153829036272, 0.08894489499541791, 0.6056772575705405, 0.38563714394181414, 0.33041303129203836, 0.571562420189424, 0.23140499525939762, 0.5420229969055045, 0.7221666379037184]"
PROD_000095,Books,172.9203044137892,4.860826280877024,7531,BrandE,"[0.2798556546507025, 0.9104278494677398, 0.8916125128312794, 0.9316491908457012, 0.9291788435207581, 0.26748662788749467, 0.42682386774785264, 0.9527482024857182, 0.7666870013727143, 0.5431718896374554]"
PROD_000096,Home,17.367801757649254,3.3447756797289423,8030,BrandA,"[0.1843269291476668, 0.5021415417824644, 0.8909021145500733, 0.10088980769466449, 0.11505206322468464, 0.9218891265803697, 0.4139504741482636, 0.7195609050848135, 0.9476303970496156, 0.4044975533841503]"
PROD_000097,Sports,181.01256940812763,1.5949295205562164,5098,BrandE,"[0.6066432058221126, 0.9921061491616482, 0.6304075481149968, 0.8878313210011474, 0.2743110591137582, 0.1973755732118062, 0.23208910932321114, 0.8438275967882723, 0.81839185272746, 0.06928009584832329]"
PROD_000098,Clothing,75.19042840340336,1.5000071067152567,9369,BrandC,"[0.8967360843027936, 0.8000941736590188, 0.9671457160235867, 0.430147527712474, 0.5823285062800577, 0.4395626020797416, 0.9217015970682636, 0.03590054048230018, 0.45774109313836653, 0.738587012394513]"
PROD_000099,Sports,576.3991600742638,1.708194280900881,790,BrandD,"[0.9806258508271299, 0.909798493693923, 0.11504933638839876, 0.021559453842626364, 0.2407759892811312, 0.03633070285193385, 0.35206954301756066, 0.7055711387690299, 0.13347643119059316, 0.7774205376463602]"
PROD_000100,Sports,465.2832359732428,1.8975180821488333,4192,BrandB,"[0.9038643753790191, 0.7260690903200646, 0.9649083375473348, 0.5010203544324597, 0.38390913890467415, 0.5417271709195101, 0.9675677871820366, 0.5890470560559186, 0.8858881931117499, 0.06574251127528619]"
